"id";"x";"y"
60984;-812;-2146
60985;-1518;533
60986;-942;1363
60987;-743;-1783
60988;-966;-2343
60989;-953;-2334
60990;-964;-2335
60991;-963;-2324
60992;-202;1832
60993;-223;1831
60994;-186;1830
60995;-209;1827
60996;-176;1827
60997;-184;1821
60998;-197;1824
60999;-204;1817
61000;-190;1816
61001;-217;1822
61002;499;268
61003;-1765;-1425
61004;-1803;-1304
61005;-1786;-1351
61006;-425;-2048
61007;-261;-1999
61008;-416;-174
61009;-406;-168
61010;-422;-183
61011;-510;-2263
61012;-686;2373
61013;-706;2368
61014;-675;2382
61015;-710;2361
61016;-691;2366
61017;-667;2377
61018;-659;2373
61019;-676;2370
61020;-676;2363
61021;-702;2357
61022;-709;2350
61023;-694;2356
61024;-686;2354
61025;-675;2355
61026;-663;2364
61027;-661;2356
61028;-652;2362
61029;-692;2342
61030;-664;2348
61031;-673;2345
61032;-699;2336
61033;-683;2345
61034;-703;2344
61035;-686;2334
61036;-676;2335
61037;-355;2128
61038;-654;2347
61039;-664;2338
61040;-438;-2076
61041;-241;-1992
61042;-546;-2065
61043;-2103;-1843
61044;-338;-2005
61045;-500;-2108
61046;-181;-2005
61047;-843;-1086
61048;-703;-1135
61049;-679;-1106
61050;-930;-1108
61051;-493;-1191
61052;-766;-1091
61053;-765;-1148
61054;-639;-1128
61055;-521;-2049
61056;-328;-2039
61057;-1099;152
61058;-1087;156
61059;137;693
61060;1418;-1234
61061;1435;-1220
61062;1427;-1231
61063;1416;-1226
61064;1433;-1207
61065;1439;-1211
61066;1425;-1209
61067;1441;-1199
61068;1425;-1221
61069;570;2746
61070;584;2745
61071;-811;-2091
61072;-511;-1186
61073;-807;-1066
61074;-725;-1171
61075;-634;-1117
61076;-1773;-1386
61077;-1764;-1386
61078;-1069;1695
61079;-1077;1687
61080;-1243;-2499
61081;-1253;-2496
61082;-1247;-2490
61083;592;2735
61084;574;2735
61085;616;2737
61086;603;2734
61087;-49;-1781
61088;-206;-2479
61089;-223;-2472
61090;-221;-2480
61091;-2146;-540
61092;-2134;-652
61093;58;-1353
61094;35;-1362
61095;31;-1372
61096;-1203;668
61097;-1234;680
61098;-1181;687
61099;-1249;700
61100;-1222;672
61101;-1197;697
61102;-1226;682
61103;-1212;670
61104;-1219;689
61105;-1232;691
61106;-1185;702
61107;-1220;698
61108;-1216;680
61109;-1208;700
61110;-1244;707
61111;-1176;699
61112;-1227;707
61113;-1234;700
61114;-2256;-1219
61115;-2284;-1163
61116;-2238;-1260
61117;-2290;-1154
61118;-781;1284
61119;-1684;-1608
61120;-1664;-1593
61121;583;2725
61122;1144;3560
61123;1375;4111
61124;1366;4109
61125;1383;4100
61126;-947;2710
61127;1387;4091
61128;1358;4106
61129;1373;4099
61130;1378;4090
61131;1350;4109
61132;1362;4097
61133;1348;4100
61134;1382;4074
61135;1374;4081
61136;1367;4089
61137;1387;4081
61138;721;3088
61139;1339;4104
61140;1354;4093
61141;1352;4085
61142;1363;4081
61143;1341;4092
61144;1332;4099
61145;1590;3963
61146;1327;4091
61147;1343;4081
61148;1332;4084
61149;1332;4076
61150;1356;4074
61151;504;1841
61152;1343;4073
61153;997;3433
61154;1368;4071
61155;1377;4065
61156;1365;4062
61157;1355;4065
61158;1345;4066
61159;646;3115
61160;-4249;868
61161;-4741;750
61163;-4723;732
61164;-4730;727
61165;-4739;732
61166;-4719;740
61167;-4729;746
61168;-4736;740
61169;-963;3384
61170;-4719;752
61171;-4728;756
61172;3889;1256
61173;4436;1172
61174;4418;1171
61175;4425;1167
61176;4429;1160
61177;4424;1180
61178;-466;1564
61179;-545;1481
61180;-639;1404
61181;380;302
61182;-604;1424
61183;-396;2738
61184;-518;1504
61185;-672;1378
61186;-89;2335
61187;940;3435
61188;1064;-1422
61189;1043;-1404
61190;1017;-1357
61191;1044;-1384
61192;1162;-2272
61193;1069;-1435
61194;-1469;-952
61195;544;-1452
61196;596;2721
61197;574;2723
61198;659;3476
61199;587;2717
61200;739;3562
61201;728;3559
61202;626;4166
61203;620;4171
61204;628;4154
61205;635;4162
61206;618;4158
61207;-2015;-989
61208;-714;-668
61209;-1238;-340
61210;527;1271
61211;711;1876
61212;701;1884
61213;700;1867
61214;694;1876
61215;1040;-503
61216;1048;-500
61217;1044;-525
61218;1046;-487
61219;1047;-536
61220;1041;-515
61221;1276;-1935
61222;1679;-2421
61223;1682;-2409
61224;1673;-2415
61225;372;-2665
61226;-772;-2093
61227;-982;-2716
61228;-977;-2708
61229;1132;-1196
61230;1158;-1140
61231;-137;-1137
61232;1138;-1264
61233;1169;-1068
61234;-59;-1495
61235;-60;-1531
61236;595;-1197
61237;585;-1171
61238;614;-1205
61239;592;-1186
61240;618;-1225
61241;601;-1213
61242;587;-1204
61243;612;-1218
61244;591;-1215
61245;601;-1225
61246;-177;-1263
61247;166;-1536
61248;172;-1511
61249;166;-1523
61250;156;-1535
61251;152;-1529
61252;-409;-2009
61253;-447;-30
61254;-252;-2019
61255;-524;-2059
61256;-341;-2018
61257;-342;-1987
61258;-558;-2124
61259;-1200;519
61260;-1317;975
61261;-1311;979
61262;-1301;978
61264;-1294;972
61265;-1300;965
61266;-1289;960
61267;-1308;963
61268;-1296;955
61269;-345;1947
61270;-1324;957
61271;-1323;967
61272;-1314;959
61273;-1316;948
61274;-1307;948
61275;-1298;946
61276;-651;-1111
61277;-894;-1097
61278;-2464;-831
61279;-2468;-816
61280;-2473;-804
61281;-2463;-809
61282;-2476;-789
61283;-2461;-822
61284;-2466;-798
61285;-2261;-1204
61286;-2235;-1249
61287;-2300;-1150
61288;-2241;-1242
61289;-2273;-1180
61290;-2266;-1192
61291;-2230;-1267
61292;-2306;-1137
61293;-3094;12
61294;-3090;5
61295;1012;-238
61296;998;-216
61297;1019;-250
61298;994;-224
61299;1019;-270
61300;1021;-284
61301;1010;-250
61302;1032;-285
61303;1000;-233
61304;1003;-243
61305;997;-257
61306;987;-229
61307;1014;-280
61308;1006;-260
61309;995;-247
61310;1011;-291
61311;991;-238
61312;1006;-279
61313;1003;-269
61314;983;-244
61315;999;-283
61316;991;-263
61317;993;-273
61318;219;318
61319;986;-254
61320;107;693
61321;41;705
61322;-19;686
61323;173;694
61324;-6;711
61325;46;685
61326;79;694
61327;-35;711
61328;141;681
61329;23;701
61330;16;685
61331;147;687
61332;-5;687
61333;97;677
61334;70;701
61335;-29;698
61336;1144;-682
61337;1758;-560
61338;1746;-558
61339;1740;-566
61340;1735;-553
61341;1731;-562
61342;1390;-2541
61343;1381;-2549
61344;1388;-2531
61345;1368;-2545
61346;1379;-2530
61347;1377;-2542
61348;1370;-2534
61349;-1030;-835
61350;-1032;-826
61351;-1023;-838
61352;-1025;-822
61353;-1243;2170
61354;-1704;2550
61355;-1705;2532
61357;-1694;2540
61358;-1699;2525
61359;-1674;2550
61360;-1685;2544
61361;-1678;2536
61362;-1684;2526
61363;-1682;2516
61364;-1668;2525
61365;-1687;2509
61366;-1672;2509
61367;-1654;2523
61368;-1661;2512
61369;-1656;2533
61370;1182;3567
61371;1257;4161
61372;524;2915
61373;1261;4140
61374;1256;4148
61375;-721;1866
61376;-715;1875
61377;-731;1851
61378;-738;1842
61379;-1646;-1602
61380;-1707;-1614
61381;-1719;-1634
61382;-579;808
61383;-625;804
61384;-586;815
61385;-630;822
61386;-609;792
61387;-575;832
61388;-629;813
61389;-575;799
61390;-625;830
61391;-617;799
61392;-574;817
61393;1561;-1200
61394;-594;793
61395;-598;833
61396;-618;811
61397;-610;820
61398;-607;829
61399;-598;786
61400;-524;826
61401;-594;811
61402;-583;792
61403;-557;824
61404;-609;807
61405;-513;816
61406;-547;791
61407;-561;781
61408;-555;832
61409;-546;782
61410;-533;786
61411;-522;797
61412;-585;782
61413;-506;807
61414;-541;805
61415;-556;788
61416;-521;809
61417;-585;802
61418;-512;799
61419;-526;791
61420;-573;784
61421;-533;833
61422;-552;808
61423;-538;796
61424;-1687;1642
61425;-604;799
61426;-524;817
61427;-552;816
61428;-553;800
61429;-537;845
61430;-619;823
61431;-544;820
61432;-535;824
61433;-603;815
61434;-524;836
61435;-588;827
61436;-567;808
61437;-558;840
61438;-568;792
61439;-503;819
61440;310;1833
61441;-562;799
61442;-514;826
61443;-564;816
61444;-532;806
61445;-546;842
61446;-595;803
61447;-513;835
61448;-566;827
61449;-579;824
61450;-529;847
61451;-584;837
61452;-544;832
61453;-552;850
61454;-595;823
61455;-534;857
61456;-576;844
61457;-567;838
61458;-544;855
61459;-613;836
61460;-521;851
61461;-566;849
61462;-592;841
61463;1801;3646
61464;1792;3649
61465;1781;3649
61466;1787;3640
61467;1801;3634
61468;424;1831
61469;1792;3632
61470;-1844;-189
61471;-1792;-50
61472;-1931;-265
61473;-1775;-78
61474;-1815;-109
61475;-1881;-236
61476;-1756;-7
61477;-1886;-200
61478;-1273;-1089
61479;-1792;-71
61480;-1898;-261
61481;-1770;-56
61482;-1830;-132
61483;-1880;-226
61484;-1762;-1
61485;-1871;-207
61486;-1791;-105
61487;-1809;-100
61488;-1885;-246
61489;-1760;-27
61490;-1824;-155
61491;-1832;-179
61492;-1779;-52
61493;-1917;-255
61494;-1784;-75
61495;-1812;-127
61496;-1871;-230
61497;-1756;19
61498;-1872;-218
61499;-1805;-139
61500;-1790;-86
61501;-1890;-237
61502;-1756;-40
61503;-1832;-164
61504;-1847;-197
61505;-1773;-44
61506;-1882;-216
61507;-1780;-86
61508;-1801;-105
61509;-1874;-242
61510;-1746;-21
61511;-1851;-175
61512;-1807;-149
61513;-1795;-62
61514;-1911;-263
61515;-1760;-53
61516;-1814;-138
61517;-1853;-222
61518;-1752;6
61519;-1863;-216
61520;-1792;-117
61521;-1786;-96
61522;-1889;-256
61523;-1751;-31
61524;-1834;-155
61525;-1835;-189
61526;-1767;-34
61527;-1856;-208
61528;-1775;-95
61529;-1821;-121
61530;-1862;-226
61531;-1749;-8
61532;-1841;-175
61533;-1079;157
61534;-1069;163
61535;-1081;170
61536;-1060;172
61537;-1078;185
61538;-1074;176
61539;-192;2045
61540;-1064;181
61541;-1057;187
61542;-1062;208
61543;-1077;197
61544;-584;-78
61545;-1075;207
61546;-1067;196
61547;407;2098
61548;-2248;-375
61549;-2884;-265
61550;-2881;-274
61551;-2131;-677
61552;-2140;-534
61553;-2132;-633
61554;-2136;-612
61555;-2136;-569
61556;-438;-2457
61557;-441;-2451
61558;-451;-2450
61559;702;-951
61560;-2148;-881
61561;-1208;-1959
61562;-1609;-2518
61563;-1603;-2513
61564;-1614;-2506
61565;-1595;-2522
61566;-1588;-2515
61567;-1605;-2503
61568;-1594;-2506
61569;-2254;-1211
61570;-2328;-970
61571;-663;440
61572;-588;439
61573;-633;435
61574;-1327;213
61575;-604;437
61576;-621;428
61577;-648;431
61578;-644;-1118
61579;-866;-1080
61580;645;-1167
61581;1208;-1573
61582;1217;-1567
61583;552;-388
61584;1215;-1559
61585;1200;-1568
61586;1189;-1569
61587;1205;-1557
61588;1191;-1560
61589;-573;-464
61590;-602;-835
61591;-296;-622
61592;94;2338
61593;-376;-870
61594;317;-2171
61595;195;-1800
61596;621;-2716
61597;610;-2718
61598;-1846;-1227
61599;-1845;-1220
61600;-1834;-1232
61601;297;-2732
61602;-1817;-1492
61603;-1788;-1508
61604;-555;-1158
61605;-1369;-366
61606;-1808;-326
61607;-1816;-333
61608;-1825;-333
61609;-481;-1196
61610;-793;-1079
61611;-569;-812
61612;-950;-747
61613;-726;-610
61614;-1022;-2434
61615;-1068;-2412
61616;-1045;-2418
61617;-1008;-2438
61618;-1059;-2408
61619;-1017;-2428
61620;-1033;-2420
61621;-1212;-627
61622;-496;-1699
61623;-1783;-1341
61624;-1758;-1420
61625;-1805;-1295
61626;-1779;-1359
61627;-912;676
61628;-918;667
61629;-1461;-1096
61630;-1980;-1233
61631;-1339;-539
61632;-1326;-583
61633;1104;-538
61634;1707;-449
61635;1716;-467
61636;1713;-458
61637;1716;-477
61638;1695;-443
61639;1705;-464
61640;1709;-479
61641;1700;-454
61642;1691;-452
61643;1701;-476
61644;1693;-467
61645;1699;-489
61646;1685;-457
61647;1690;-476
61648;1690;-486
61649;-1821;1075
61650;1178;-1783
61651;959;136
61652;1680;-446
61653;1684;-491
61654;1681;-468
61655;1675;-457
61656;1675;-488
61657;1678;-479
61658;1668;-478
61659;1671;-468
61660;1664;-464
61661;931;-139
61662;1666;-453
61663;1671;-444
61664;112;679
61665;52;695
61666;20;673
61667;156;693
61668;0;695
61669;78;685
61670;88;696
61671;-25;705
61672;166;680
61673;23;691
61674;-1468;1194
61675;126;694
61676;-13;706
61677;120;672
61678;57;687
61679;25;680
61680;176;683
61681;1;703
61682;79;676
61683;96;691
61684;-10;697
61685;118;685
61686;42;694
61687;43;666
61688;183;690
61689;10;694
61690;109;671
61691;68;691
61692;-11;681
61693;156;682
61694;12;703
61695;85;666
61696;90;673
61697;5;685
61698;141;672
61699;33;701
61700;3;663
61701;208;689
61702;35;682
61703;112;651
61704;103;684
61705;10;676
61706;152;674
61707;66;682
61708;76;664
61709;165;689
61710;33;672
61711;132;670
61712;88;684
61713;-7;672
61714;195;686
61715;-1459;1190
61716;55;678
61717;131;685
61718;1;674
61719;165;672
61720;1283;-821
61721;1909;-859
61722;1899;-842
61723;2515;-920
61724;1900;-858
61725;1902;-868
61726;1905;-847
61727;1891;-844
61728;1892;-857
61729;-1405;-516
61730;-1418;1012
61731;120;-2509
61732;186;-3182
61733;179;-3175
61734;190;-3170
61736;1562;513
61737;1547;561
61738;1635;344
61739;-694;-1087
61740;-931;-1122
61741;-536;-1194
61742;-801;-1106
61743;-759;-1107
61744;-1753;-588
61745;-1759;-617
61746;-1751;-611
61747;-1752;-603
61748;-1759;-599
61749;-1744;-591
61750;1419;2384
61751;1413;2393
61752;1417;2373
61753;-1906;1466
61754;-2324;1927
61755;-2313;1930
61756;-2317;1920
61757;-1447;633
61758;-102;600
61759;-16;1210
61761;-20;1198
61762;-2256;-1196
61763;-2243;-1232
61764;-2274;-1169
61765;-739;-974
61766;-477;-1068
61767;-447;-1223
61768;1587;451
61769;1523;585
61770;-2306;-861
61771;-2477;-1238
61772;-1981;-1480
61773;-2472;-1246
61774;-1975;-1495
61775;-1972;-1489
61776;-558;1468
61777;-508;1511
61778;-692;1368
61779;-446;1582
61780;-1288;-2087
61781;-1288;-2100
61782;-1296;-2079
61783;-1741;-454
61784;-2314;-367
61785;-2307;-360
61786;-2302;-368
61787;-2294;-365
61788;797;-981
61789;804;-988
61790;796;-995
61791;693;-131
61792;-307;-613
61793;-735;-573
61794;2608;-709
61795;3187;-947
61796;3160;-982
61797;3184;-958
61798;3170;-978
61799;3178;-971
61800;3176;-962
61801;3167;-969
61802;3178;-948
61803;3186;-936
61804;3182;-926
61805;3176;-937
61806;3169;-956
61807;3168;-946
61808;3175;-921
61809;3150;-983
61810;3160;-962
61811;3156;-971
61812;3140;-982
61813;3153;-958
61814;3134;-967
61815;3144;-956
61816;3161;-939
61817;3132;-976
61818;3157;-949
61819;3146;-974
61820;3143;-966
61821;3169;-932
61822;1355;1529
61823;3147;-946
61824;3168;-915
61825;3163;-924
61826;3154;-934
61827;482;-382
61828;3132;-957
61829;3154;-924
61830;3123;-964
61831;3134;-940
61832;3123;-953
61833;3134;-948
61834;3145;-935
61835;1744;1865
61836;3138;-930
61837;3156;-910
61838;3148;-919
61839;3136;-917
61840;3125;-932
61841;3132;-924
61842;3145;-911
61843;3122;-942
61844;-1379;1069
61845;-1372;1079
61846;-1386;1063
61847;-1407;1074
61848;-1388;1073
61849;-1397;1062
61850;-1398;1071
61851;-1417;1072
61852;-1408;1064
61853;-504;1006
61854;-1014;1240
61855;-2885;-1027
61856;-2879;-1035
61857;-2889;-1016
61858;-2880;-1008
61859;-2879;-1016
61860;-2873;-1023
61861;-1799;-445
61862;-2410;-354
61863;-2405;-364
61864;-2397;-353
61865;-2395;-365
61866;-1776;-1349
61867;-1763;-1407
61868;-1816;-1276
61869;-1779;-1369
61870;22;-939
61871;-346;248
61872;-366;715
61873;-372;706
61874;-359;709
61875;-360;700
61876;-369;692
61877;-527;-157
61878;-370;680
61879;-380;674
61880;-379;686
61881;-389;675
61882;-388;686
61883;-368;-855
61884;-503;1736
61885;-691;-758
61886;405;1900
61887;44;-1077
61888;41;-1173
61889;44;-1057
61890;1000;1554
61891;1148;1473
61892;1058;1518
61893;1031;1530
61894;1115;1488
61895;1023;1534
61896;1096;1497
61897;1064;1511
61898;1006;1544
61899;1134;1480
61900;1049;1514
61901;1043;1524
61902;1104;1493
61903;-749;-595
61904;-325;-858
61905;-498;-471
61906;-681;-786
61907;-262;-704
61908;-64;-1514
61909;-68;-1526
61910;-70;-1504
61911;-938;497
61912;-941;484
61913;-945;476
61914;-1969;-590
61915;-1968;-600
61916;-1804;206
61917;-1806;215
61918;-1814;215
61919;-1315;-478
61920;-1792;211
61921;-1827;223
61922;-1837;216
61923;-1819;208
61924;-1828;213
61925;32;-1167
61926;44;-1067
61927;35;-1145
61928;37;-1131
61929;36;-1080
61930;24;-1179
61931;48;-1048
61932;34;-1110
61933;-2127;-607
61934;259;-303
61935;-2124;-687
61936;-2135;-559
61937;-2134;-600
61938;-2126;-648
61939;-2140;-525
61940;-2126;-660
61941;-2135;-591
61942;-2135;-582
61943;-2124;-671
61944;-2138;-549
61945;-2131;-623
61946;-2123;-622
61947;-2132;-538
61948;-605;-53
61949;-500;-11
61950;-586;-23
61951;400;-941
61952;1158;-1076
61953;1148;-1067
61954;1138;-1085
61955;1118;-1080
61956;-1719;-1067
61957;-1736;-1027
61958;-1717;-1058
61959;-1728;-1037
61960;-1450;-2247
61961;1558;2027
61962;1571;2007
61963;1567;2017
61964;1553;2022
61965;1551;2005
61966;1548;2014
61967;1543;2022
61968;1563;2001
61969;1559;2010
61970;243;-70
61971;200;-2
61972;354;-166
61973;237;-41
61974;228;-61
61975;293;-114
61976;177;27
61977;-1048;-435
61978;-1244;-358
61979;-1825;-172
61980;-1065;196
61981;-1059;190
61982;-1075;183
61983;-1990;-429
61984;-1986;-439
61985;-1973;-435
61986;-1978;-427
61987;-889;1601
61988;-294;-768
61989;-610;-495
61990;-549;-844
61991;-224;-1614
61992;-745;-574
61993;-340;-865
61994;-478;-479
61995;-921;-1108
61996;-513;-1175
61997;-830;-1060
61998;-2336;778
61999;-2339;769
62000;-2328;771
62001;-1649;1113
62002;-1658;1108
62003;-514;-2080
62004;-544;-1150
62005;-2203;-1853
62006;-2157;-1882
62007;-2174;-1867
62008;-2194;-1853
62009;-2158;-1874
62010;-2212;-1839
62011;-2183;-1860
62012;-2165;-1867
62013;-2173;-1856
62014;-2147;-1873
62015;-2151;-1864
62016;-2161;-1860
62017;-2157;-1853
62018;-2186;-1848
62019;-2180;-1843
62020;-2164;-1846
62021;-2189;-1837
62022;-2147;-1849
62023;-2206;-1831
62024;-2172;-1845
62025;-2144;-1859
62026;-2199;-1841
62027;-2155;-1829
62028;-2166;-1834
62029;-2178;-1833
62030;-2149;-1839
62031;-2194;-1830
62032;-2157;-1840
62033;-2162;-1822
62034;-2186;-1825
62035;-2172;-1826
62036;-2199;-1822
62037;-2180;-1819
62038;-2169;-1815
62039;-2219;-1830
62040;-2211;-1822
62041;-2221;-1821
62042;-2198;-1813
62043;-2177;-1809
62044;-2208;-1812
62045;-2189;-1813
62046;-2186;-1803
62047;-2205;-1802
62048;-2195;-1802
62049;-2216;-1809
62050;-926;-1130
62051;-510;-1160
62052;-685;-509
62053;-196;-1508
62054;-384;-529
62055;-732;-672
62056;-322;-771
62057;-561;-479
62058;-692;-785
62059;2592;6764
62060;2586;6770
62061;2588;6777
62062;2588;6751
62063;2583;6758
62064;924;-1437
62065;1555;-1754
62066;1544;-1774
62067;1547;-1764
62068;1535;-1773
62069;1531;-1782
62070;1548;-1751
62071;1540;-1759
62072;1553;-1741
62073;1539;-1730
62074;1521;-1781
62075;1551;-1732
62076;1531;-1764
62077;1541;-1741
62078;1546;-1722
62079;1524;-1771
62080;1536;-1750
62081;1534;-1721
62082;1526;-1756
62083;1532;-1735
62084;1516;-1765
62085;1511;-1773
62086;1518;-1754
62087;1512;-1783
62088;1525;-1728
62089;1501;-1771
62090;1507;-1762
62091;1521;-1739
62092;1501;-1780
62093;1511;-1752
62094;1513;-1740
62095;1493;-1768
62096;1503;-1749
62097;1521;-1721
62098;-684;-2067
62099;1506;-1734
62100;1493;-1750
62101;1512;-1727
62102;1494;-1759
62103;1499;-1740
62104;-510;-468
62105;-88;285
62106;-268;-695
62107;306;1283
62108;282;1840
62109;292;1845
62110;300;1838
62111;287;1832
62112;309;1833
62113;281;1825
62114;294;1824
62115;320;1824
62116;305;1809
62117;294;1811
62118;316;1810
62119;319;1817
62120;307;1825
62121;287;1816
62122;305;1818
62123;-758;-665
62124;-309;-827
62125;-1596;-1888
62126;-1584;-1893
62127;-1596;-1879
62128;-1587;-1884
62129;-1579;-1882
62130;-1333;-560
62131;88;-363
62132;450;37
62133;1009;135
62134;1004;127
62136;981;141
62137;987;149
62138;987;132
62139;995;143
62140;995;129
62141;-448;-1824
62142;-459;-1831
62143;-2124;504
62144;-2137;484
62145;-2144;488
62146;-2129;495
62147;-2155;477
62148;-2117;509
62149;-2110;504
62150;-2146;475
62151;-378;-854
62152;-447;-504
62153;-725;-747
62154;-1785;-1332
62155;-1769;-1366
62156;-1762;-1396
62157;-1810;-1284
62158;-1192;-142
62159;-1768;-1355
62160;-1798;-1315
62161;-1330;-1416
62162;311;-116
62163;190;24
62164;332;-156
62165;249;-58
62166;-1213;-2437
62167;214;-1682
62168;205;-1664
62169;194;-1682
62170;237;-1653
62171;196;-1670
62172;-703;-1124
62173;-1208;-812
62174;-930;-1820
62175;-1171;-2425
62176;-1164;-2415
62177;-1153;-2398
62178;1755;1509
62179;1599;1432
62180;2235;1945
62181;2220;1932
62182;1566;1448
62183;132;1283
62184;1546;3999
62185;795;4342
62186;785;4345
62187;793;4334
62188;-497;-1176
62189;-801;-1052
62190;-752;-1162
62191;-610;-1112
62193;957;3155
62194;1400;2370
62195;1827;3530
62196;1677;3621
62197;756;2154
62198;1390;2387
62199;1398;2390
62200;1509;2579
62201;321;-2309
62202;330;-2303
62203;-1646;-522
62204;-1648;-531
62205;1167;-1080
62206;1142;-1107
62207;1140;-1229
62208;1175;-1009
62209;1135;-1209
62210;1159;-1130
62211;1160;-1069
62212;1146;-1269
62213;1168;-1037
62214;1150;-1154
62215;2516;1809
62216;3069;2142
62217;3060;2138
62218;272;1514
62219;280;1509
62220;485;-1515
62221;531;-1485
62222;-851;406
62223;-1202;747
62224;-1195;735
62225;-1208;732
62226;-596;432
62227;-610;427
62228;298;-530
62229;794;-488
62230;1193;-605
62231;1201;-611
62232;1191;-593
62233;1890;-1342
62234;1190;-616
62235;1183;-600
62236;-444;421
62237;-479;895
62238;-476;885
62239;2158;4004
62240;2446;4479
62241;2451;4485
62242;1047;1982
62243;2442;4470
62244;-1918;-1887
62245;-1931;-1881
62246;-1909;-1882
62248;-1920;-1879
62249;-1927;-1872
62250;-1912;-1874
62251;-1938;-1869
62252;-1924;-1856
62253;-1930;-1864
62254;-1934;-1856
62255;-1918;-1865
62257;32;-423
62258;18;-407
62259;1614;2926
62260;1102;1777
62261;1943;3437
62262;2135;3896
62263;1931;3442
62264;1938;3446
62265;1929;3432
62266;2088;3055
62267;1023;2867
62268;1515;3072
62269;710;1900
62270;524;-1983
62271;530;-1972
62272;506;-2005
62273;514;-1988
62274;1276;-114
62275;1177;-43
62276;319;-1683
62277;1505;2912
62278;1473;2932
62279;1483;2925
62280;1510;2902
62281;735;3227
62282;1499;2906
62283;1493;2916
62284;1465;2941
62285;1801;3396
62286;1483;2914
62287;1503;2895
62288;1420;2452
62289;1755;2953
62290;1762;2947
62291;1747;2959
62292;1758;2962
62293;1747;2946
62294;1466;2928
62295;1493;2898
62296;1474;2920
62297;1458;2940
62298;1488;2906
62299;1453;2934
62300;-2844;-1420
62301;-2845;-1407
62302;-2843;-1396
62303;-2835;-1399
62304;-2838;-1412
62305;-2831;-1432
62306;-2836;-1425
62307;-2831;-1413
62308;-2828;-1392
62309;-2819;-1399
62310;-2825;-1405
62311;-2822;-1432
62312;-2825;-1422
62313;-2819;-1414
62314;-2811;-1414
62315;-2813;-1426
62316;817;1705
62317;2002;3823
62318;2289;4292
62319;2291;4280
62320;2284;4274
62321;2272;4286
62322;2281;4287
62323;2274;4276
62324;-1663;-243
62325;-1667;-253
62326;-582;1445
62327;-764;1399
62329;-750;-1059
62330;-894;-1152
62331;-608;-1130
62332;-840;-1078
62333;521;-1556
62334;315;189
62335;253;241
62336;294;196
62337;-1691;-3714
62338;-1680;-3718
62339;-1660;-3734
62340;-1673;-3728
62341;-1667;-3724
62342;-2043;357
62343;1920;1267
62344;1914;1277
62345;1928;1262
62346;1935;1254
62347;1911;1287
62348;1923;1277
62349;1919;1290
62350;1927;1293
62351;1929;1283
62352;1922;1306
62353;1913;1306
62354;1913;1297
62355;1931;1304
62356;65;-361
62357;114;-398
62358;97;-381
62359;72;-369
62360;151;-395
62361;421;3373
62362;87;3781
62363;1469;2804
62364;81;3770
62365;-275;-680
62366;-992;-1087
62367;-1255;-331
62368;-1527;-688
62369;-738;-725
62370;-276;-777
62371;187;-1297
62372;509;-1740
62373;-317;-595
62374;-734;-604
62375;-361;-844
62377;-2241;2372
62378;-2239;2381
62379;-2231;2372
62380;-2231;2384
62381;-2223;2388
62382;-2219;2374
62383;-2224;2366
62384;-2216;2384
62385;-2208;2390
62386;-2211;2371
62387;-2205;2380
62388;-537;1482
62389;-649;1385
62390;-403;1608
62391;461;-1178
62392;1415;2894
62393;1402;2902
62394;117;432
62395;1430;2898
62396;1368;2915
62397;1420;2885
62398;1428;2887
62399;1368;2906
62400;2558;1509
62401;3122;1790
62402;3130;1792
62403;1393;3410
62404;727;1486
62405;1571;3220
62406;727;1496
62407;736;1486
62408;305;201
62409;3298;65
62410;3294;47
62411;3297;56
62412;3301;73
62413;3289;76
62414;3288;66
62415;3286;44
62416;-385;407
62417;-393;405
62418;-1692;-1622
62419;155;-2015
62420;-2174;-1050
62421;-2185;-1035
62422;-2168;-1061
62423;909;3349
62424;1663;3996
62425;1560;3793
62426;1797;4011
62427;1094;3933
62428;1100;3939
62429;427;4314
62430;1083;3731
62431;1043;3705
62432;1076;3739
62433;1090;3737
62434;1083;3745
62435;-672;-522
62436;-427;-878
62437;-375;-536
62438;-755;-676
62439;-294;-815
62440;-571;-474
62441;-601;-826
62442;-286;-640
62443;-742;-790
62444;3021;1797
62445;2995;1837
62446;3005;1832
62447;3001;1844
62448;3011;1844
62449;3021;1818
62450;3014;1834
62451;3013;1824
62452;3001;1814
62453;2992;1829
62454;3007;1804
62455;2996;1803
62456;2991;1813
62457;3005;1795
62458;2988;1821
62459;-908;-105
62460;-285;-783
62461;-612;-477
62462;-573;-842
62463;117;1966
62464;766;2872
62465;755;2879
62466;739;2881
62467;757;2870
62468;746;2875
62469;-1683;-1600
62470;1156;-353
62471;1291;-1084
62472;1277;-1090
62473;781;-193
62474;1271;-1074
62475;1285;-1066
62476;170;190
62477;-166;-907
62478;-384;-875
62479;-1489;-2054
62480;-537;-1672
62481;-527;-1665
62482;-646;-481
62483;-497;-865
62484;-321;-583
62485;-731;-619
62486;-329;-848
62487;-508;-477
62488;-668;-799
62489;-260;-694
62490;-701;-523
62491;-171;-921
62492;-106;-1849
62493;235;-2327
62494;232;-2318
62495;646;-1951
62496;34;661
62497;1175;-1000
62498;1145;-1118
62499;1634;-1275
62500;2226;-1447
62501;2233;-1439
62502;2234;-1453
62503;2240;-1444
62504;-453;-884
62505;-366;-560
62506;-748;-653
62507;-299;-831
62508;974;-1378
62509;958;-1379
62510;966;-1371
